,Ticker,book/price,e/price,sale/price,ebit/price,price/cashflow,totaldebt/totalassets,totaldebt/equity,roa,totaldebt/totalliabilies,totaldebt/capital
0,AIR,0.7604880266451778,0.027940754673539986,1.288864867817987,0.05112065450047121,12.17949144486692,0.1332077677469637,0.5801518883415435,0.04254075469247256,0.3671494446970189,0.17388724035608308
1,AAL,-0.6309530679847083,-0.1713200905304528,2.56868386614701,-0.47398844916453425,16.524424545454544,0.6947357335218981,-10.055449591280654,-0.08295846058946545,1.1104307400664992,1.1889950305121404
2,PNW,0.7409129343717017,0.0776163439698045,0.4771783129111412,0.10102343218632541,9.269054840967707,0.3300241966272752,2.705929700992178,0.036599639816386885,0.726337351866013,0.4708350891447521
3,ABT,0.1442018967610064,0.028480297525196253,0.17349580199375314,0.03611290448464285,23.57133776511915,0.25601095802968243,1.0941288196190158,0.11923506569498378,0.520931964466195,0.34968121628249144
4,AMD,0.04316377766250036,0.018205130714796073,0.09461831694084713,0.021175986960474368,49.32896904288555,0.058941943795796765,0.6565292783780179,0.2961591110395362,0.39632820677993397,0.08895370032810791
5,APD,0.20099832999613343,0.031161369490822075,0.15324606605390706,0.032881917689567386,20.1568722044346,0.3059212485852147,0.9432409876142012,0.08246708762733067,0.4754869839756955,0.3776710408383701
6,ALK,0.579447001149107,0.07286915720843808,0.9415060981575597,-0.03658702453980154,6.3686433009708745,0.2928822306644685,2.6703499079189688,-0.01720306788043868,0.7275464124435524,0.5180677063522252
7,ATRI,0.19243104251046989,0.02603729946533542,0.1299769701248081,0.028390148156999525,32.721400587659154,0.3300241966272752,31.522616562282533,0.13485542385057472,1.552427539652568,0.4708350891447521
8,MATX,0.45171934558399235,0.2512441652240581,1.0634124668470943,0.30645611354480756,3.750868814144904,0.2869405106820828,1.2148854504018232,0.30630093959004634,0.5485093823617015,0.3885812768141982
9,ALX,0.19000910293066825,0.09999608079755544,0.15507403945124845,0.05731889993629227,11.221475541299117,0.7853753506733288,4.510790256107748,0.0547406005179728,0.8185378224308801,0.8123136801495612
10,HON,0.13004626282519902,0.03881288106937654,0.24086117028834317,0.04740606134222479,23.648169592580324,0.265069024352412,2.4352953847810865,0.10499457111834962,0.7014270203195284,0.47924729373492625
11,SWKS,0.20655776750558658,0.05842545979000214,0.19922680145037705,0.06600599064709112,14.47214559819413,0.2808967837312442,0.6217741783239885,0.1970386580837417,0.3833913417998533,0.3129750201032398
12,HES,0.2747441762667751,0.024378094370337666,0.3258989252764461,0.08756925491169594,7.934402197231834,0.4455764075067024,2.141111111111111,0.09787960029246892,0.6575188886180843,0.5919953370895668
13,ABM,0.5853154565509664,0.04593918851751619,2.2655330926381736,0.1478201600436942,8.747332803054409,0.23330778594292415,1.7567735520755654,0.09160993643208151,0.6372571119426537,0.39142273655547993
14,PRI,0.34513341062155845,0.0618762219806816,0.4490821887366684,0.10601111444823777,9.184684149318981,0.1256357367258395,6.738707868189955,0.0396734573478268,0.8703867706847447,0.49307975702047024
15,ECOL,0.6250967445956691,0.005343605765447245,0.9892238785586741,0.03694767471548328,8.586420103336515,0.4430253052235574,1.891764532518372,0.02043981437887934,0.6541903779665205,0.5616197887738815
16,AEP,0.5000742130890258,0.05546398416573671,0.3743222628154218,0.07517430722322814,11.682528617932759,0.3300241966272752,2.889471225502191,0.03846640819357422,0.7408025897498195,0.4708350891447521
